"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M530","2019-07-16 16:00:00","1385.000","248.000","0.500","21.900","0.980","862.700","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","18.300",""
"C0R170","2019-07-16 16:00:00","26.000","63.000","1.100","31.900","0.790","999.500","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","27.100",""
"C0I420","2019-07-16 16:00:00","305.000","233.000","2.100","33.500","0.590","968.500","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","25.100",""
"C0A640","2019-07-16 16:00:00","241.000","266.000","0.300","31.500","0.590","979.600","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.300",""
"C0A930","2019-07-16 16:00:00","216.000","114.000","1.500","28.300","0.950","979.500","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","23.100",""
"C0F9M0","2019-07-16 16:00:00","230.000","360.000","2.000","30.000","0.720","977.400","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.600",""
"C0AC40","2019-07-16 16:00:00","1079.000","259.000","1.800","23.700","0.880","887.700","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","19.700",""
"C0AI00","2019-07-16 16:00:00","188.000","48.000","2.200","33.200","0.530","982.800","-99.000","0.000","7.700","110.000","","35.400","","26.000",""
"C0T9M0","2019-07-16 16:00:00","92.000","55.000","1.600","30.100","0.800","996.300","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.800",""
"C0K430","2019-07-16 16:00:00","30.000","341.000","2.600","31.300","0.670","1000.300","-99.000","0.000","8.400","334.000","","32.000","","27.400",""
"C0Z170","2019-07-16 16:00:00","199.000","55.000","2.700","31.700","0.620","983.900","-99.000","0.000","9.400","81.000","","33.400","","24.500",""
"C0Z100","2019-07-16 16:00:00","36.000","70.000","1.400","30.900","0.740","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.400",""
"C0U710","2019-07-16 16:00:00","1942.000","0.000","0.000","19.500","0.990","805.900","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","14.400",""
"C0SA30","2019-07-16 16:00:00","92.000","34.000","4.500","28.300","0.850","995.400","-99.000","0.000","10.000","50.000","","31.000","","25.900",""
"C0V500","2019-07-16 16:00:00","6.000","320.000","0.900","31.400","0.820","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","28.800",""
"CM0160","2019-07-16 16:00:00","196.000","13.000","1.900","32.400","0.610","985.600","-99.000","0.000","7.900","8.000","","33.000","","26.200",""
"C0V350","2019-07-16 16:00:00","36.000","317.000","2.400","33.200","-99.000","999.100","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","26.700",""
"C0W120","2019-07-16 16:00:00","58.000","1.000","4.700","28.900","0.840","997.200","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","25.500",""
"C0R470","2019-07-16 16:00:00","103.000","331.000","2.000","32.600","0.740","991.100","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","27.500",""
"C0M770","2019-07-16 16:00:00","164.000","344.000","2.600","31.000","0.680","984.200","-99.000","14.000","-99.000","-99.000","-99.000","32.000","","26.100",""
"C0S930","2019-07-16 16:00:00","248.000","98.000","1.000","30.900","0.690","976.800","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","24.300",""
"C0A9B0","2019-07-16 16:00:00","7.000","0.000","0.000","36.100","0.460","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","37.400","","28.400",""
"C0F9Y0","2019-07-16 16:00:00","3313.000","88.000","2.100","16.200","0.290","686.600","-99.000","0.000","-99.000","-99.000","-99.000","20.900","","9.400",""
"C0E790","2019-07-16 16:00:00","344.000","336.000","1.800","29.500","0.810","964.700","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","26.100",""
"C0O810","2019-07-16 16:00:00","161.000","357.000","1.400","31.300","0.750","987.100","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.700",""
"C0R520","2019-07-16 16:00:00","18.000","170.000","1.600","32.200","0.780","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","28.100",""
"C0G880","2019-07-16 16:00:00","92.000","343.000","2.900","32.500","0.620","993.400","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","27.400",""
"C0X270","2019-07-16 16:00:00","33.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R260","2019-07-16 16:00:00","76.000","188.000","0.300","31.500","0.790","994.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.100",""
"C0U950","2019-07-16 16:00:00","1012.000","106.000","6.800","21.800","0.970","897.500","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","20.200",""
"C0O860","2019-07-16 16:00:00","38.000","325.000","2.100","32.600","0.710","997.900","-99.000","0.000","7.900","333.000","","33.700","","27.700",""
"C0S980","2019-07-16 16:00:00","901.000","305.000","1.700","23.600","1.000","906.400","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","21.000",""
"C0X110","2019-07-16 16:00:00","20.000","10.000","4.000","32.100","0.680","1000.600","-99.000","0.000","10.200","350.000","","33.200","","29.200",""
"C0V310","2019-07-16 16:00:00","46.000","15.000","2.700","32.400","0.600","995.900","-99.000","0.000","10.000","292.000","","33.900","","27.200",""
"C0G620","2019-07-16 16:00:00","110.000","348.000","2.300","32.800","0.700","991.500","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","26.700",""
"C0AD50","2019-07-16 16:00:00","84.000","83.000","6.200","33.600","0.530","993.500","-99.000","0.000","12.100","78.000","","34.900","","27.000",""
"C0A9A0","2019-07-16 16:00:00","24.000","42.000","5.100","33.200","0.510","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","28.200",""
"C0O830","2019-07-16 16:00:00","127.000","311.000","2.000","32.200","0.660","988.500","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.300",""
"C0S760","2019-07-16 16:00:00","1621.000","147.000","1.700","19.700","0.980","835.700","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","16.000",""
"C0C490","2019-07-16 16:00:00","157.000","60.000","2.500","35.600","0.470","984.900","-99.000","0.000","9.000","95.000","","37.200","","26.500",""
"C0F970","2019-07-16 16:00:00","145.000","10.000","3.900","30.700","0.680","985.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.600",""
"C0M690","2019-07-16 16:00:00","33.000","341.000","3.400","32.100","0.610","998.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.800",""
"C0V690","2019-07-16 16:00:00","30.000","301.000","4.000","30.800","0.790","999.900","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","28.400",""
"C0Z210","2019-07-16 16:00:00","126.000","48.000","1.300","31.300","0.660","991.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.600",""
"C0U770","2019-07-16 16:00:00","5.000","115.000","2.000","30.500","0.670","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.500",""
"C0Z080","2019-07-16 16:00:00","298.000","11.000","2.300","30.000","0.740","972.500","-99.000","0.000","-99.000","-99.000","-99.000","37.200","","22.000",""
"C0G640","2019-07-16 16:00:00","17.000","358.000","3.400","31.100","0.750","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","27.300",""
"C0X200","2019-07-16 16:00:00","61.000","318.000","3.500","31.700","0.710","995.500","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.400",""
"C0U900","2019-07-16 16:00:00","63.000","69.000","2.900","31.200","0.620","999.600","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.300",""
"C0Z230","2019-07-16 16:00:00","31.000","31.000","2.900","29.500","0.740","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","26.600",""
"C0F9O0","2019-07-16 16:00:00","175.000","39.000","1.000","31.900","0.720","983.600","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","27.900",""
"C0C540","2019-07-16 16:00:00","46.000","61.000","4.200","35.900","0.460","997.700","-99.000","0.000","-99.000","-99.000","-99.000","36.500","","26.100",""
"C0G770","2019-07-16 16:00:00","15.000","12.000","1.900","31.800","0.750","999.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","28.800",""
"C0V670","2019-07-16 16:00:00","20.000","281.000","3.800","32.300","0.690","1000.100","-99.000","0.000","9.800","292.000","","32.900","","28.800",""
"C0R220","2019-07-16 16:00:00","23.000","160.000","2.700","32.500","0.720","999.900","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","27.400",""
"C0Z220","2019-07-16 16:00:00","589.000","1.000","0.600","28.100","0.790","942.200","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","21.300",""
"C0D560","2019-07-16 16:00:00","147.000","275.000","1.200","34.900","0.560","987.000","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","26.600",""
"C0I380","2019-07-16 16:00:00","258.000","290.000","2.000","32.300","0.680","973.200","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.700",""
"C0Z020","2019-07-16 16:00:00","211.000","87.000","5.900","32.400","0.590","979.900","-99.000","0.000","11.100","11.000","","33.200","","23.700",""
"C0Z190","2019-07-16 16:00:00","62.000","129.000","2.500","29.400","0.900","998.500","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.200",""
"C0C710","2019-07-16 16:00:00","143.000","144.000","1.500","33.800","0.500","985.800","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","25.000",""
"C0D360","2019-07-16 16:00:00","523.000","0.000","0.000","30.000","0.730","944.600","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","22.700",""
"C0C680","2019-07-16 16:00:00","228.000","119.000","4.100","32.500","0.530","976.200","-99.000","0.000","9.300","92.000","","34.100","","25.900",""
"C0X140","2019-07-16 16:00:00","17.000","356.000","1.500","32.600","0.700","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","28.600",""
"C0V710","2019-07-16 16:00:00","34.000","328.000","3.500","31.900","0.780","998.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","29.000",""
"C0G840","2019-07-16 16:00:00","32.000","6.000","1.500","32.600","0.670","997.300","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.500",""
"C0S890","2019-07-16 16:00:00","238.000","36.000","1.400","32.700","0.600","980.000","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","24.200",""
"C0T820","2019-07-16 16:00:00","550.000","113.000","2.700","30.700","0.530","947.400","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","20.100",""
"C0F9I0","2019-07-16 16:00:00","194.000","9.000","2.700","30.000","0.760","981.400","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.800",""
"C0C650","2019-07-16 16:00:00","208.000","35.000","3.200","32.700","0.540","979.100","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.600",""
"C0R600","2019-07-16 16:00:00","766.000","264.000","1.500","26.500","0.960","920.200","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","23.400",""
"C0Z320","2019-07-16 16:00:00","646.000","43.000","1.100","28.100","0.680","935.100","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","18.900",""
"C0V210","2019-07-16 16:00:00","734.000","214.000","2.200","29.400","0.660","923.400","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","19.800",""
"C0K240","2019-07-16 16:00:00","1132.000","52.000","0.600","22.900","0.990","885.200","-99.000","0.000","6.100","338.000","","25.700","","21.100",""
"C0M520","2019-07-16 16:00:00","15.000","339.000","4.100","31.300","0.690","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","27.200",""
"C0A530","2019-07-16 16:00:00","300.000","175.000","0.600","29.800","0.660","971.200","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","22.800",""
"C0E820","2019-07-16 16:00:00","220.000","0.000","0.200","28.500","0.820","979.000","-99.000","0.500","-99.000","-99.000","-99.000","31.100","","25.500",""
"C0K450","2019-07-16 16:00:00","35.000","338.000","4.700","31.900","0.640","998.200","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","28.000",""
"C0G760","2019-07-16 16:00:00","53.000","351.000","2.500","32.600","0.620","998.500","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","28.000",""
"CM0120","2019-07-16 16:00:00","4.000","26.000","3.300","31.000","0.680","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","28.500",""
"C0Z290","2019-07-16 16:00:00","946.000","85.000","0.600","26.500","0.720","903.800","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","20.400",""
"C0V680","2019-07-16 16:00:00","40.000","328.000","2.200","33.300","0.620","997.800","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","28.500",""
"C0F9U0","2019-07-16 16:00:00","74.000","28.000","2.600","32.300","0.660","994.300","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","29.000",""
"C0AI10","2019-07-16 16:00:00","76.000","141.000","3.300","33.200","0.520","995.000","-99.000","0.000","8.800","188.000","","34.900","","25.000",""
"C0V530","2019-07-16 16:00:00","34.000","349.000","3.900","32.900","0.610","998.100","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.500",""
"C0R550","2019-07-16 16:00:00","38.000","210.000","5.100","31.800","0.700","999.000","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","26.800",""
"C0F9L0","2019-07-16 16:00:00","253.000","27.000","3.100","30.000","0.750","974.900","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","26.600",""
"C0A950","2019-07-16 16:00:00","60.000","143.000","7.600","28.800","0.830","998.600","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","27.200",""
"C0R160","2019-07-16 16:00:00","45.000","323.000","3.600","32.200","0.850","996.500","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","27.300",""
"C0F9S0","2019-07-16 16:00:00","43.000","360.000","5.100","32.100","0.640","997.900","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","28.800",""
"C0M820","2019-07-16 16:00:00","980.000","234.000","2.200","25.500","0.770","898.600","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","20.600",""
"C0G870","2019-07-16 16:00:00","12.000","355.000","3.300","31.000","0.800","1002.300","-99.000","0.000","8.300","7.000","","31.900","","27.700",""
"C0F9A0","2019-07-16 16:00:00","425.000","353.000","1.500","29.400","0.760","955.900","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.200",""
"C0O950","2019-07-16 16:00:00","4.000","335.000","4.100","31.300","0.740","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","28.300",""
"C0M760","2019-07-16 16:00:00","40.000","337.000","2.500","32.600","0.610","998.500","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","28.100",""
"C0AH70","2019-07-16 16:00:00","34.000","76.000","3.300","34.400","0.420","1000.200","-99.000","0.000","9.100","75.000","","35.200","","28.100",""
"C0V250","2019-07-16 16:00:00","298.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U980","2019-07-16 16:00:00","573.000","129.000","2.100","26.400","0.850","943.500","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","21.500",""
"C0S740","2019-07-16 16:00:00","289.000","48.000","2.400","32.000","0.580","972.600","-99.000","0.000","9.200","34.000","","33.500","","23.200",""
"C0A940","2019-07-16 16:00:00","49.000","82.000","0.500","31.700","0.760","1000.000","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.700",""
"C0A920","2019-07-16 16:00:00","196.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0T870","2019-07-16 16:00:00","135.000","266.000","1.000","28.900","0.780","990.300","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","22.300",""
"C0O930","2019-07-16 16:00:00","69.000","330.000","2.000","31.700","0.720","994.800","-99.000","0.000","7.700","319.000","","32.700","","26.500",""
"C0C460","2019-07-16 16:00:00","482.000","0.000","0.200","32.900","0.560","950.500","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","21.600",""
"C0E520","2019-07-16 16:00:00","320.000","59.000","0.800","27.700","0.870","968.500","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","24.800",""
"C0T9D0","2019-07-16 16:00:00","7.000","21.000","0.600","30.000","0.990","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.200",""
"C0I390","2019-07-16 16:00:00","1184.000","254.000","2.000","27.700","0.710","879.400","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","18.500",""
"C0B020","2019-07-16 16:00:00","86.000","90.000","5.900","28.500","0.990","993.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.700",""
"CM0170","2019-07-16 16:00:00","106.000","250.000","2.300","31.400","0.640","991.500","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","26.600",""
"C0F860","2019-07-16 16:00:00","2215.000","19.000","1.300","24.100","0.640","778.400","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","12.700",""
"C0U890","2019-07-16 16:00:00","116.000","76.000","3.600","30.900","0.630","993.300","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.100",""
"C0G800","2019-07-16 16:00:00","15.000","18.000","3.600","31.000","0.770","1000.800","-99.000","0.000","10.200","43.000","","32.100","","27.600",""
"C0F850","2019-07-16 16:00:00","379.000","340.000","1.700","29.000","0.740","960.500","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.800",""
"C0AH50","2019-07-16 16:00:00","275.000","80.000","6.100","31.800","0.670","972.600","-99.000","0.000","11.500","108.000","","32.700","","26.400",""
"C0Z160","2019-07-16 16:00:00","124.000","55.000","3.100","30.500","0.690","992.600","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","18.900",""
"C0R540","2019-07-16 16:00:00","17.000","254.000","3.300","31.200","0.740","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","27.800",""
"C0K480","2019-07-16 16:00:00","56.000","343.000","5.000","31.800","0.670","995.900","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.600",""
"C0H890","2019-07-16 16:00:00","440.000","267.000","2.000","31.800","0.620","953.400","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.500",""
"C0S770","2019-07-16 16:00:00","375.000","144.000","1.500","26.300","0.940","963.000","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","23.500",""
"C0X230","2019-07-16 16:00:00","29.000","332.000","3.500","30.900","0.700","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.000",""
"C0B010","2019-07-16 16:00:00","38.000","73.000","3.100","32.300","0.600","997.600","-99.000","0.000","8.500","73.000","","33.200","","25.800",""
"C0R490","2019-07-16 16:00:00","49.000","315.000","4.400","32.300","0.680","996.400","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","28.100",""
"C0V440","2019-07-16 16:00:00","27.000","319.000","1.600","33.000","0.630","998.600","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","27.600",""
"C0SA40","2019-07-16 16:00:00","200.000","98.000","2.000","30.600","0.680","982.200","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","23.800",""
"C0Z280","2019-07-16 16:00:00","224.000","100.000","3.900","30.500","0.650","980.600","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.500",""
"C0Z070","2019-07-16 16:00:00","247.000","0.000","0.200","31.200","0.660","977.200","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","23.600",""
"C0T9N0","2019-07-16 16:00:00","261.000","51.000","2.900","31.900","0.560","975.400","-99.000","0.000","8.600","80.000","","34.300","","23.400",""
"C0K470","2019-07-16 16:00:00","97.000","313.000","2.700","31.900","0.670","991.700","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.300",""
"C0H9C0","2019-07-16 16:00:00","3402.000","73.000","1.700","12.200","0.460","676.900","-99.000","0.000","-99.000","-99.000","-99.000","16.100","","8.900",""
"C0U780","2019-07-16 16:00:00","15.000","81.000","2.600","30.400","0.690","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.300",""
"C0U760","2019-07-16 16:00:00","22.000","139.000","1.100","31.600","0.660","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.300",""
"C0X290","2019-07-16 16:00:00","10.000","359.000","5.100","29.900","0.790","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","28.600",""
"C0R420","2019-07-16 16:00:00","504.000","68.000","2.200","24.400","-99.000","944.600","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","22.800",""
"C0E830","2019-07-16 16:00:00","37.000","348.000","1.900","31.000","0.760","998.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","28.000",""
"C0K330","2019-07-16 16:00:00","38.000","343.000","3.400","31.900","0.650","998.100","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","27.800",""
"C0M660","2019-07-16 16:00:00","40.000","345.000","4.200","31.700","0.650","998.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","27.900",""
"C0D580","2019-07-16 16:00:00","120.000","0.000","0.000","31.500","0.750","988.800","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.200",""
"C0R640","2019-07-16 16:00:00","21.000","287.000","5.100","30.200","0.810","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","28.600",""
"C0E810","2019-07-16 16:00:00","53.000","358.000","3.000","29.800","0.830","998.000","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.200",""
"C0G830","2019-07-16 16:00:00","27.000","352.000","4.900","31.500","0.730","998.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.800",""
"C0A550","2019-07-16 16:00:00","422.000","0.000","0.200","27.600","0.770","959.900","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","21.400",""
"C0G750","2019-07-16 16:00:00","31.000","333.000","3.400","31.300","0.680","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.700",""
"C0Z270","2019-07-16 16:00:00","343.000","70.000","2.900","27.700","0.860","968.200","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","23.800",""
"C0UA30","2019-07-16 16:00:00","1397.000","0.000","0.100","21.300","0.990","857.600","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","19.100",""
"C0I080","2019-07-16 16:00:00","536.000","337.000","0.600","29.800","0.680","946.800","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","24.100",""
"C0UA00","2019-07-16 16:00:00","392.000","343.000","1.200","30.200","0.990","963.400","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","22.200",""
"C0AD40","2019-07-16 16:00:00","32.000","66.000","4.400","33.600","0.510","999.000","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","25.800",""
"C0S660","2019-07-16 16:00:00","794.000","73.000","1.200","28.900","0.600","919.200","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","19.400",""
"C0M640","2019-07-16 16:00:00","155.000","354.000","1.700","30.400","0.670","985.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.000",""
"C0UA10","2019-07-16 16:00:00","1711.000","0.000","0.100","22.300","0.970","829.000","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","15.700",""
"C0V770","2019-07-16 16:00:00","26.000","335.000","2.000","33.300","0.610","999.300","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","28.300",""
"C0E730","2019-07-16 16:00:00","26.000","309.000","2.700","31.200","0.740","998.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.400",""
"C0V810","2019-07-16 16:00:00","32.000","305.000","4.600","30.800","0.800","997.700","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","28.800",""
"C0A9C0","2019-07-16 16:00:00","35.000","105.000","2.100","32.600","0.560","1000.200","-99.000","0.000","11.300","100.000","","34.300","","27.200",""
"C0X310","2019-07-16 16:00:00","9.000","346.000","7.200","29.900","0.840","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","28.600",""
"C0K280","2019-07-16 16:00:00","23.000","12.000","3.200","32.700","0.640","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","26.500",""
"C0X240","2019-07-16 16:00:00","394.000","354.000","0.700","29.400","0.750","960.500","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","24.400",""
"C0S990","2019-07-16 16:00:00","409.000","22.000","4.900","26.300","0.940","959.800","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","24.600",""
"C0E850","2019-07-16 16:00:00","104.000","197.000","1.700","29.900","0.810","991.100","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","26.100",""
"C0T9B0","2019-07-16 16:00:00","558.000","131.000","0.300","25.500","0.950","945.600","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","22.700",""
"C0G650","2019-07-16 16:00:00","34.000","344.000","2.200","33.000","0.640","998.600","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","28.000",""
"C0K580","2019-07-16 16:00:00","26.000","350.000","2.600","32.200","0.640","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.700",""
"C0X050","2019-07-16 16:00:00","25.000","328.000","5.100","33.200","0.600","998.700","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","27.300",""
"CM0100","2019-07-16 16:00:00","25.000","350.000","2.700","34.100","0.530","999.200","-99.000","0.000","9.600","5.000","","34.100","","27.300",""
"C0AC70","2019-07-16 16:00:00","71.000","86.000","1.700","33.400","0.520","995.700","-99.000","0.000","8.200","68.000","","34.300","","27.400",""
"CM0130","2019-07-16 16:00:00","11.000","341.000","5.500","30.100","0.770","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","28.900",""
"C0W110","2019-07-16 16:00:00","16.000","29.000","3.400","24.400","0.880","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","22.300",""
"C0X120","2019-07-16 16:00:00","28.000","340.000","2.800","32.000","0.720","999.600","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","28.200",""
"C0R100","2019-07-16 16:00:00","1006.000","183.000","1.000","25.600","0.890","896.400","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","20.700",""
"C0C700","2019-07-16 16:00:00","151.000","69.000","3.000","33.900","0.460","986.100","-99.000","0.000","11.200","47.000","","34.800","","27.200",""
"C0W130","2019-07-16 16:00:00","18.000","5.000","3.100","29.400","0.850","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","25.700",""
"C0F9R0","2019-07-16 16:00:00","20.000","26.000","3.900","30.700","0.950","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.800",""
"C0V660","2019-07-16 16:00:00","25.000","342.000","2.900","33.200","0.610","1000.300","-99.000","0.000","8.900","3.000","","34.100","","28.500",""
"C0G780","2019-07-16 16:00:00","27.000","5.000","3.100","31.800","0.680","999.800","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","28.400",""
"C0C590","2019-07-16 16:00:00","72.000","23.000","3.900","32.800","0.610","993.800","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.700",""
"C0I520","2019-07-16 16:00:00","3860.000","-99.000","-99.000","14.600","0.480","641.700","-99.000","-99.000","-99.000","-99.000","-99.000","15.300","","6.800",""
"C0R130","2019-07-16 16:00:00","1040.000","258.000","0.700","28.200","0.810","890.700","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","20.500",""
"C0AH30","2019-07-16 16:00:00","755.000","138.000","6.300","24.400","0.940","921.900","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","21.700",""
